company_id,worker_id,company_worker_id,industry_group,company_size,current_position,manager_authority,job_field,training_general,training_manager,training_job_related,training_other_field,ojt_participation,ojt_effect,offjt_participation,offjt_effect,training_days_group,training_sufficient,training_equal_opportunity,training_job_relevance,training_field_applicable,skill_level_entry,skill_level_current,has_job_certificate,work_autonomy,team_trust,free_opinion_to_supervisor,fair_evaluation_reward,work_content_satisfaction,wage_satisfaction,relationship_satisfaction,overall_job_satisfaction,turnover_intention,organizational_loyalty,fatigue,job_tension,regular_employee,union_member,regular_work_hours,overtime_hours,annual_income_10k_krw,monthly_income_10k_krw,gender,birth_year,marital_status,education_level,major_field
1501,405,1501405,1,1,1,2,7,1,2,1,2,1,3,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,1,2,52,8,,200,1,1992,1,4,3
1501,406,1501406,1,1,1,2,11,1,2,2,2,2,,2,,1,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,0,,275,2,1997,1,5,1
1501,407,1501407,1,1,5,1,8,2,1,1,2,1,4,1,2,3,1,1,4,3,1,7,2,4,4,2,2,3,1,1,2,5,1,5,5,1,2,40,10,5300,,1,1983,2,5,3
1501,408,1501408,1,1,1,2,7,1,2,1,2,1,5,2,,1,5,5,5,5,1,2,1,5,5,5,5,5,5,5,5,1,5,1,1,1,2,40,0,,275,1,1996,1,5,3
1501,409,1501409,1,1,1,2,20,1,2,1,2,1,2,1,1,3,2,2,4,4,2,2,2,2,4,3,3,3,2,4,3,2,3,3,3,1,2,40,8,,250,1,1997,1,3,
1503,9,150309,1,1,7,1,15,1,1,1,1,1,4,1,4,7,3,4,4,4,2,6,1,4,3,4,3,5,5,5,5,2,5,2,4,1,2,40,2,11200,,1,1977,2,5,2
1503,10,150310,1,1,3,2,3,2,2,2,2,2,,2,,1,2,1,1,1,2,4,1,4,3,1,3,4,4,4,4,3,4,2,2,1,2,40,6,5145,,2,1995,1,4,2
1503,11,150311,1,1,5,1,12,1,2,1,2,1,2,1,2,11,4,4,4,4,5,6,2,3,3,3,3,4,4,3,4,2,4,2,3,1,2,40,12,6700,,1,1986,2,5,1
1503,301,1503301,1,1,3,2,3,2,2,2,2,2,,2,,1,3,3,3,3,1,5,1,3,3,4,3,4,4,4,4,4,4,4,4,1,2,40,0,4800,,2,1994,1,5,2
1503,302,1503302,1,1,5,2,15,2,2,2,2,2,,2,,1,2,3,3,3,1,5,1,3,4,3,4,5,5,5,5,1,5,1,5,1,2,40,1,6200,,2,1985,1,4,1
1503,304,1503304,1,1,1,2,12,1,2,1,2,1,4,1,4,3,3,4,3,4,1,4,1,4,3,4,3,4,4,4,4,2,4,2,3,1,2,40,5,4200,,1,1996,1,5,1
1503,305,1503305,1,1,4,2,3,2,2,2,2,2,,2,,1,3,3,3,3,2,3,1,3,2,4,3,3,4,2,3,3,3,3,3,1,2,40,12,4500,,1,1984,2,5,3
1503,306,1503306,1,1,1,2,12,1,2,1,2,1,5,2,,1,4,4,4,4,2,4,1,4,4,4,5,4,5,5,4,2,4,3,4,1,1,40,0,,300,2,1993,1,5,8
1503,307,1503307,1,1,3,2,12,1,2,1,2,1,4,2,,1,4,4,4,4,5,5,2,4,4,4,4,4,4,4,4,2,4,2,4,1,2,40,12,,400,1,1990,1,5,2
1503,401,1503401,1,1,5,1,2,1,2,1,1,1,3,2,,1,3,3,3,2,1,4,2,3,4,2,4,4,4,4,4,4,4,3,2,1,2,40,0,6500,,1,1982,2,5,3
1503,402,1503402,1,1,3,2,16,1,2,2,2,2,,2,,1,2,3,3,3,2,5,2,2,2,2,3,4,3,4,4,3,1,2,4,1,2,40,1,4200,,1,1993,1,5,3
1503,403,1503403,1,1,1,2,15,1,1,1,2,1,4,1,4,1,4,4,4,4,5,5,2,4,4,5,5,4,4,4,5,1,5,1,1,1,2,40,0,4500,,2,1990,1,5,1
1503,404,1503404,1,1,1,2,25,2,2,2,2,2,,2,,1,4,4,4,4,2,2,2,4,5,4,5,4,5,5,3,2,4,1,3,1,2,40,0,,350,2,1993,1,5,2
1503,405,1503405,1,1,3,2,19,1,2,1,1,1,5,1,5,3,4,4,4,4,6,6,1,4,4,4,4,4,4,4,5,3,4,3,3,1,2,40,0,,400,2,1994,1,5,3
1504,1,150401,2,1,4,1,10,1,2,1,1,1,5,1,5,1,5,5,5,5,2,5,1,5,5,5,4,4,4,4,4,4,5,2,4,1,2,40,1,5000,,2,1992,1,5,2
1504,4,150404,2,1,5,1,10,2,2,1,2,1,2,2,,4,4,4,4,4,2,6,2,4,4,4,3,4,3,4,4,3,3,3,3,1,2,40,2,5000,,2,1985,1,5,1
1504,5,150405,2,1,4,2,13,2,2,1,2,1,2,1,2,3,3,3,3,3,2,6,1,3,4,3,3,4,2,4,4,3,3,3,3,1,2,40,0,4600,,1,1988,2,5,3
1504,6,150406,2,1,4,2,13,2,2,1,2,1,2,2,,4,4,4,4,4,2,5,1,4,4,4,4,4,3,4,4,3,3,3,3,1,2,40,2,4600,,2,1989,2,5,2
1504,7,150407,2,1,5,1,3,2,2,1,2,1,4,1,4,2,4,4,4,4,2,5,1,4,4,4,4,4,4,4,4,3,3,3,3,1,2,40,8,,,2,1983,1,5,3
1504,8,150408,2,1,2,2,15,2,2,1,2,1,4,2,,4,4,4,4,4,2,4,2,3,4,3,2,4,2,3,3,3,3,3,3,1,2,40,3,3800,,2,1989,2,5,1
1504,9,150409,2,1,2,2,17,2,2,1,2,1,4,2,,4,3,3,3,3,2,4,2,3,4,4,3,3,2,4,3,3,3,3,3,1,2,40,0,3900,,2,1988,2,5,1
1504,14,150414,2,1,6,1,25,1,2,2,1,2,,2,,1,4,3,4,3,2,4,2,3,3,4,4,4,4,4,4,2,4,2,3,1,2,40,6,7500,,1,1985,3,5,1
1504,20,150420,2,1,2,2,23,1,2,1,2,1,5,1,5,3,5,5,4,4,4,4,2,2,3,2,3,3,2,4,3,3,3,3,3,1,2,42.5,0,4000,,2,1990,1,5,1
1504,401,1504401,2,1,3,2,23,1,1,1,2,1,3,2,,2,3,4,4,3,2,5,1,3,3,2,3,3,3,3,3,4,3,3,3,1,2,45,0,5400,,2,1996,1,5,2
1504,402,1504402,2,1,4,1,11,2,1,2,2,2,,1,4,13,4,5,4,4,4,7,1,5,4,3,4,4,4,4,4,3,3,2,2,1,2,40,4,5300,,2,1992,1,5,1
1504,403,1504403,2,1,3,2,12,1,2,1,2,1,5,1,5,13,4,4,5,4,2,4,1,5,5,4,5,5,4,5,4,2,4,2,3,1,2,45,1,3600,,2,1984,2,3,
1504,404,1504404,2,1,2,2,12,1,2,1,1,1,4,1,4,2,4,4,4,3,2,5,2,2,3,4,4,3,3,5,4,4,3,4,4,1,2,40,0,,300,2,1995,1,5,2
1504,405,1504405,2,1,4,1,3,1,1,1,2,1,3,1,3,2,4,5,4,4,4,4,1,5,4,4,4,4,3,4,4,2,4,5,5,1,2,40,5,,350,1,1988,2,5,1
1504,406,1504406,2,1,3,2,10,1,2,1,1,1,5,1,5,13,5,5,5,5,3,7,1,5,5,5,5,5,5,5,5,1,5,1,1,1,2,40,0,4000,,1,1986,2,5,2
1504,407,1504407,2,1,4,2,12,1,2,1,1,1,2,1,4,2,4,4,4,4,1,4,2,4,4,4,4,4,4,4,4,3,3,2,2,1,2,40,1,,550,2,1991,2,5,1
1504,408,1504408,2,1,2,2,3,1,2,2,2,2,,2,,2,3,3,3,3,3,4,1,4,4,2,3,3,3,3,3,3,4,3,4,1,2,40,0,3400,,1,1992,1,5,2
1504,409,1504409,2,1,3,2,3,1,2,1,2,1,2,2,,13,2,1,3,4,2,4,1,2,3,3,3,4,3,4,3,4,3,3,4,1,2,40,10,5800,,1,1986,2,5,1
1504,410,1504410,2,1,3,2,15,1,1,1,2,1,4,1,4,11,4,4,4,4,2,5,2,4,4,3,3,4,4,4,3,2,3,3,3,1,2,40,0,5000,,1,1989,2,5,2
1504,411,1504411,2,1,1,2,10,1,2,1,2,1,4,1,4,7,4,5,4,5,2,2,2,4,5,3,3,3,4,5,3,3,4,5,2,1,2,40,5,3600,,1,1995,1,5,1
1504,412,1504412,2,1,4,1,3,1,2,1,2,1,4,1,4,2,4,4,4,4,3,4,1,3,3,3,3,4,3,4,4,3,3,3,3,1,2,40,0,,450,1,1988,2,5,4
1504,413,1504413,2,1,3,2,3,1,1,1,1,1,4,1,4,2,4,3,4,3,2,3,1,4,3,3,4,3,3,4,4,4,3,4,5,1,2,40,5,4360,,2,1996,1,5,1
1504,414,1504414,2,1,2,2,25,1,2,1,1,1,5,1,5,7,4,4,4,4,2,3,2,4,4,4,4,4,4,4,4,2,4,2,2,1,2,40,0,,250,2,,1,5,1
1506,4,150604,1,1,3,1,11,1,2,1,2,1,5,2,,1,4,4,4,4,2,3,2,3,3,2,2,5,3,2,4,4,3,4,4,1,2,40,0,3450,,2,1992,1,5,2
1506,8,150608,1,1,6,1,11,2,2,2,2,2,,2,,1,2,3,2,2,3,6,2,4,4,4,3,4,4,4,4,2,4,2,4,1,2,40,0,6500,,1,1975,2,5,2
1506,401,1506401,1,1,6,1,1,1,1,1,2,1,4,2,,1,4,4,4,3,2,7,2,4,4,4,4,4,4,4,4,2,4,2,4,1,2,40,2,5000,,1,1980,3,5,4
1506,402,1506402,1,1,1,2,1,2,2,2,2,2,,2,,1,3,4,1,4,2,3,2,4,4,4,3,4,2,3,4,3,2,2,2,1,2,40,1,,291,2,1998,1,6,4
1506,403,1506403,1,1,5,1,1,1,2,2,2,2,,2,,1,3,3,3,3,3,6,2,4,4,3,3,4,3,4,4,3,3,3,3,1,2,40,0,4800,,2,1980,2,6,3
1506,404,1506404,1,1,3,2,1,1,2,1,2,1,4,2,,1,4,4,5,4,2,5,2,5,5,2,1,4,3,4,4,3,4,4,5,1,2,40,5,4000,,1,1986,1,6,4
1506,405,1506405,1,1,5,2,5,1,1,1,1,1,4,1,4,2,4,4,4,4,5,5,2,4,4,4,4,4,4,4,4,4,4,4,4,1,2,40,0,,365,1,1981,2,5,3
1507,1,150701,2,1,6,1,22,1,1,1,2,1,2,2,,1,2,2,3,2,5,6,1,5,5,4,4,4,4,4,4,1,4,2,2,1,2,40,7,11290,,1,1970,1,5,3
1507,121,1507121,2,1,2,2,17,1,2,1,1,1,4,1,3,2,2,3,4,3,1,2,1,3,3,3,4,4,4,4,4,2,4,3,4,1,2,40,10,2730,,2,1990,1,5,2
1507,401,1507401,2,1,5,2,11,1,2,1,1,1,4,1,4,6,4,4,4,3,2,5,2,3,4,4,4,4,4,4,4,2,4,2,2,1,2,40,3,9500,,1,1986,2,5,3
1508,111,1508111,2,3,2,2,15,2,2,1,1,1,4,2,,1,4,3,4,5,1,2,1,3,3,4,5,4,4,4,4,2,4,2,4,1,2,40,0,2920,,1,1990,1,5,1
1508,112,1508112,2,3,5,1,12,1,1,1,1,1,4,1,4,2,3,3,3,3,5,5,2,3,3,3,3,3,3,4,3,3,4,3,4,1,2,40,3,3750,,2,1972,2,3,
1508,401,1508401,2,3,3,2,11,1,2,1,2,1,4,1,4,4,4,3,4,4,2,4,2,3,3,2,4,4,4,4,4,3,3,3,3,1,2,40,2,6000,,1,1988,2,5,2
1509,4,150904,1,1,3,2,16,2,2,1,2,1,2,2,,3,3,3,3,3,3,4,2,3,4,3,3,3,3,4,3,3,3,3,3,1,2,45,1,5520,,1,1989,2,5,3
1509,6,150906,1,1,5,2,12,2,2,1,2,1,2,2,,3,3,3,3,3,1,5,2,3,4,3,3,4,3,4,4,2,3,3,3,1,2,50,2,6950,,1,1978,2,5,2
1509,8,150908,1,1,4,2,16,1,2,1,2,1,4,1,4,2,4,3,4,4,1,5,2,3,4,3,2,4,3,4,3,3,5,3,3,1,2,40,10,6258,,1,1982,2,5,2
1509,9,150909,1,1,5,2,9,1,2,1,2,1,2,2,,2,3,2,2,3,2,5,2,4,3,3,3,3,3,3,3,2,4,3,2,1,2,40,1,7300,,1,1974,2,5,3
1509,10,150910,1,1,5,2,9,1,2,1,2,1,2,2,,4,3,3,4,3,1,6,2,3,4,4,3,4,3,4,4,2,3,3,3,1,2,45,1,6950,,1,1975,2,4,3
1509,13,150913,1,1,6,1,16,1,1,1,2,1,3,1,2,2,3,4,3,3,1,6,2,4,3,4,2,4,4,4,4,3,4,3,2,1,2,40,1,8334,,1,1974,2,4,3
1509,16,150916,1,1,3,2,6,1,2,1,2,1,2,2,,4,4,4,3,3,1,4,1,3,4,4,3,3,3,4,3,3,3,3,3,1,2,50,2,5000,,1,1982,2,3,
1509,18,150918,1,1,3,1,3,2,2,2,2,2,,2,,2,3,2,2,3,1,4,2,4,3,2,3,3,3,3,3,3,2,4,3,1,2,44,1,5670,,1,1989,2,5,3
1509,19,150919,1,1,4,2,19,1,2,1,2,1,2,2,,3,3,3,3,3,3,6,1,3,4,3,3,4,3,4,4,2,3,3,3,1,2,40,5,6120,,1,1986,2,5,3
1509,20,150920,1,1,5,2,3,1,2,1,1,1,2,1,2,2,2,2,2,2,2,6,2,4,3,3,3,4,3,4,3,2,3,4,4,1,2,44,1,7500,,1,1972,2,4,1
1509,22,150922,1,1,4,2,13,2,2,1,2,1,2,2,,3,3,3,3,3,2,4,2,3,4,3,3,4,3,4,4,2,3,3,3,1,2,40,0,6100,,1,1983,2,5,3
1509,25,150925,1,1,3,2,6,1,2,1,1,1,2,1,3,3,4,4,4,3,1,4,2,5,4,3,3,4,5,5,5,1,3,2,1,1,2,40,8,5300,,1,1982,2,3,
1509,26,150926,1,1,3,2,2,1,2,1,2,1,2,2,,3,3,3,3,3,3,4,1,3,4,3,3,3,2,3,3,4,3,3,3,1,2,50,2,4870,,1,1991,1,5,3
1509,27,150927,1,1,2,2,3,1,2,1,1,1,3,1,3,2,4,3,4,4,1,3,2,3,3,2,3,4,4,4,4,4,3,2,2,1,2,40,3,5000,,1,1990,2,5,3
1509,401,1509401,1,1,3,2,2,2,2,1,2,1,2,2,,3,3,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,47.5,1.5,5530,,1,1988,1,5,3
1509,402,1509402,1,1,3,2,2,2,2,1,2,1,2,2,,4,4,4,3,3,2,5,2,4,4,3,3,3,3,4,3,3,3,3,3,1,2,45,1,5500,,1,1989,2,4,3
1509,403,1509403,1,1,1,2,20,2,2,1,2,1,2,2,,2,3,3,3,3,2,4,1,3,4,3,3,3,3,4,3,3,3,3,3,1,2,40,3,4500,,1,1995,2,3,
1509,404,1509404,1,1,2,2,2,1,2,1,2,1,2,2,,3,3,4,3,3,1,3,1,3,4,3,3,4,2,3,3,4,3,3,3,1,2,44,1,4610,,1,1991,1,5,3
1509,405,1509405,1,1,4,2,20,2,2,1,2,1,2,1,4,4,3,4,3,3,1,4,2,3,4,3,3,4,4,4,4,2,3,3,4,1,2,40,0,7020,,1,1965,2,5,3
1509,406,1509406,1,1,4,2,2,2,2,1,2,1,2,2,,3,3,3,3,3,1,5,1,3,4,3,2,3,3,4,3,3,3,3,3,1,2,45,1,6130,,1,1984,2,5,3
1509,407,1509407,1,1,1,2,20,2,2,1,2,1,2,2,,3,3,3,3,3,1,4,2,3,4,3,2,3,2,3,3,3,3,3,3,1,2,40,5,4300,,1,1980,1,2,
1509,408,1509408,1,1,4,1,20,1,2,2,2,2,,1,3,3,2,2,3,3,1,4,2,2,2,3,1,3,3,3,3,3,3,4,2,1,2,40,8,5700,,1,1967,2,3,
1509,409,1509409,1,1,1,2,20,1,2,1,2,1,2,2,,2,3,3,3,3,1,5,2,3,4,3,3,4,3,4,3,3,3,3,3,1,2,52,2,6580,,1,1967,2,3,
1509,410,1509410,1,1,3,2,19,1,2,1,2,1,2,2,,4,3,4,3,3,1,3,2,3,4,3,3,4,3,4,4,3,3,3,3,1,2,40,0,5670,,1,1979,1,4,3
1509,411,1509411,1,1,1,2,20,1,2,2,2,2,,1,4,3,2,3,3,3,1,3,2,2,3,3,2,3,3,3,3,5,3,3,3,1,2,40,4,4000,,1,1992,2,3,
1509,412,1509412,1,1,4,2,16,2,2,1,2,1,2,1,2,5,4,4,4,3,3,5,2,3,4,3,3,4,3,4,4,3,3,3,3,1,2,40,0,6350,,1,1977,2,5,3
1509,413,1509413,1,1,1,2,19,2,2,1,2,1,2,2,,4,3,4,3,3,1,4,1,3,4,3,3,3,3,3,3,3,3,3,3,1,2,40,7,4530,,1,1996,1,5,3
1509,414,1509414,1,1,5,1,16,2,2,1,2,1,2,2,,3,3,4,4,3,1,5,2,3,4,3,3,4,3,4,4,2,3,3,3,1,2,45,1,7110,,1,1975,2,5,3
1509,415,1509415,1,1,3,2,1,2,2,1,2,1,2,2,,4,3,4,3,3,2,5,2,4,4,3,3,4,3,4,4,2,3,3,3,1,2,50,2,5670,,1,1988,2,5,3
1509,416,1509416,1,1,2,2,16,1,2,1,2,1,2,2,,3,3,3,3,3,1,3,2,3,4,3,3,3,3,4,3,4,3,3,3,1,2,45,1,4730,,1,1991,2,5,3
1509,417,1509417,1,1,6,1,19,1,1,1,2,1,2,2,,3,3,3,3,3,2,6,1,3,4,3,3,4,4,4,4,2,4,3,3,1,2,40,5,8000,,1,1978,2,5,3
1509,418,1509418,1,1,4,1,19,1,2,1,2,1,2,2,,3,3,3,3,3,2,4,2,3,4,3,3,4,3,4,4,2,3,3,3,1,2,40,7,6200,,1,1983,2,5,3
1509,419,1509419,1,1,1,2,3,2,2,1,2,1,2,2,,4,3,4,4,3,3,6,1,3,4,3,3,3,3,4,3,3,3,3,3,1,2,40,0,4480,,1,1994,1,5,3
1509,420,1509420,1,1,1,2,20,1,2,2,2,2,,1,2,2,3,3,3,4,1,4,2,3,3,3,3,4,2,3,3,4,2,3,3,1,2,40,8,4900,,1,1984,1,4,3
1509,421,1509421,1,1,3,2,2,2,2,1,2,1,2,2,,3,3,3,3,3,2,4,2,3,4,3,3,3,2,4,3,3,3,4,3,1,2,45,1,5570,,1,1987,2,5,3
1509,422,1509422,1,1,1,2,3,1,2,2,2,2,,2,,2,3,3,3,3,1,2,1,3,4,3,3,3,3,4,3,3,3,3,3,1,2,45,1,,320,1,1992,1,5,2
1509,423,1509423,1,1,4,2,2,1,2,1,2,1,2,1,2,2,3,3,3,3,4,5,2,4,3,3,2,4,4,4,4,4,3,5,4,1,2,40,2,6300,,1,1980,2,5,3
1509,424,1509424,1,1,6,2,19,1,1,1,2,1,2,1,2,4,3,4,4,3,1,6,1,3,4,3,3,4,3,4,4,2,3,3,3,1,2,40,0,7460,,1,1972,2,5,3
1509,425,1509425,1,1,1,2,20,1,2,1,2,1,2,2,,3,3,3,3,3,3,4,1,3,4,3,3,3,2,3,3,3,3,3,3,1,2,52,2.5,4650,,1,1979,2,5,3
1509,426,1509426,1,1,4,2,2,2,2,1,2,1,2,2,,3,2,3,3,3,2,5,2,3,4,3,2,4,3,4,4,2,3,3,3,1,2,48,1.5,6100,,1,1983,2,5,3
1515,101,1515101,1,2,6,1,9,1,1,1,1,1,4,1,3,5,4,4,4,4,3,7,2,4,4,4,4,4,4,4,4,3,3,3,4,1,2,40,10,5250,,1,1974,2,4,4
1515,102,1515102,1,2,2,2,8,1,2,1,2,1,4,1,4,8,2,2,3,3,3,5,1,4,4,4,3,2,2,4,3,3,3,4,4,1,2,40,5,3780,,1,1987,2,5,3
1515,103,1515103,1,2,2,2,12,1,2,2,1,2,,2,,1,4,4,1,4,4,5,1,4,4,4,1,4,1,4,3,5,3,2,3,1,2,40,5,3650,,2,1988,1,4,1
1517,1,151701,3,1,1,2,1,1,2,1,2,1,4,2,,2,3,2,3,3,2,2,2,4,3,3,4,3,3,3,3,3,3,3,3,1,2,40,0,3730,,1,1992,1,6,3
1517,11,151711,3,1,6,1,14,1,2,1,1,1,2,2,,1,3,3,3,4,5,6,2,4,4,5,4,4,4,4,3,3,3,5,5,1,2,40,5,6800,,1,1973,2,5,7
1517,15,151715,3,1,1,2,1,1,1,1,2,1,3,1,3,2,3,4,3,3,3,5,2,4,3,4,4,3,4,2,3,3,3,3,3,1,2,40,9,3310,,1,1993,1,5,3
1517,16,151716,3,1,1,2,1,2,2,2,2,2,,2,,1,3,3,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,6,2990,,1,1991,1,6,3
1517,18,151718,3,1,1,2,1,1,2,1,2,1,3,2,,2,3,4,3,3,3,3,2,3,4,4,3,3,4,3,3,3,3,3,3,1,2,40,10,2890,,2,1991,1,5,3
1517,19,151719,3,1,5,1,13,1,2,1,2,1,3,2,,3,3,3,4,3,3,3,2,3,3,3,3,3,3,4,3,3,4,3,3,1,2,40,3,5550,,1,1980,2,5,4
1522,2,152202,1,3,5,1,8,1,2,1,2,1,4,1,4,4,3,3,3,3,3,6,2,2,2,1,2,4,2,4,3,2,2,2,2,1,2,40,0,7150,,1,1979,2,5,3
1522,7,152207,1,3,5,1,1,1,1,1,2,1,4,1,4,3,3,3,3,3,4,7,2,2,3,2,3,4,4,4,4,3,3,4,2,1,2,40,1,7190,,1,1979,2,6,1
1522,10,152210,1,3,3,2,11,1,2,1,1,1,5,1,4,12,4,4,4,4,2,5,2,4,3,4,3,3,2,4,3,4,3,4,4,1,2,52,6,6200,,1,1989,2,5,3
1522,17,152217,1,3,3,2,2,1,2,1,1,1,4,1,3,2,3,4,3,3,2,3,2,4,3,4,3,4,3,4,3,3,3,2,3,1,2,40,0,6000,,1,1991,1,5,3
1522,301,1522301,1,3,1,2,2,1,1,1,2,1,4,1,4,4,3,3,4,3,4,7,2,2,3,2,3,3,3,3,3,3,3,4,3,1,2,40,4,3550,,2,1990,1,5,1
1522,401,1522401,1,3,4,2,11,1,2,1,1,1,4,1,3,6,4,4,4,3,3,6,2,4,4,2,3,4,4,3,4,3,3,3,3,1,2,40,5,7500,,1,1985,2,5,2
1522,402,1522402,1,3,3,2,10,1,2,1,1,1,3,1,3,1,2,2,1,1,2,5,2,1,2,1,1,3,4,3,3,2,3,2,2,1,2,52,0,6500,,1,1987,1,5,1
1522,403,1522403,1,3,2,2,16,1,2,1,1,1,3,1,3,4,3,4,3,3,2,5,2,5,5,3,4,4,3,5,3,5,3,4,3,1,2,48,0,4800,,1,1994,1,5,3
1522,404,1522404,1,3,4,2,3,1,2,1,2,1,3,2,,1,3,3,3,3,2,4,2,3,3,1,2,3,3,3,3,4,3,3,2,1,2,40,5,7200,,2,1990,2,5,3
1524,102,1524102,1,1,3,2,15,1,2,1,2,1,3,1,4,2,3,3,3,3,1,3,2,3,3,2,2,3,3,3,3,3,3,3,3,1,2,40,4,4530,,2,1984,2,5,1
1524,103,1524103,1,1,2,2,20,1,2,2,2,2,,1,3,3,2,2,2,2,2,4,2,3,3,2,2,2,2,3,2,3,3,3,3,1,2,40,0,3970,,1,1978,1,5,3
1524,104,1524104,1,1,3,2,25,1,2,2,2,2,,1,4,3,4,5,5,5,1,3,2,4,3,3,4,4,4,4,4,2,3,3,3,1,2,40,3,4490,,2,1979,2,6,2
1525,6,152506,1,1,1,1,10,1,1,1,1,1,4,1,4,2,4,3,4,4,5,6,1,3,3,3,3,4,2,3,3,2,2,5,5,1,2,40,3,3405,,1,1991,1,5,2
1525,104,1525104,1,1,4,2,12,2,2,1,1,1,3,2,,1,3,3,3,3,1,4,2,4,3,3,3,4,4,4,4,3,4,3,3,1,2,40,5,4900,,1,1980,2,5,2
1525,105,1525105,1,1,3,2,20,1,2,2,1,2,,2,,1,4,4,4,4,1,5,1,2,3,4,4,4,4,4,4,2,5,2,2,1,2,40,5,5700,,1,1976,2,4,3
1525,106,1525106,1,1,4,2,16,1,2,2,1,2,,1,2,3,3,3,4,4,1,5,2,2,4,3,4,4,3,4,4,3,4,3,3,1,2,40,10,5200,,2,1981,2,5,1
1525,401,1525401,1,1,1,2,1,1,2,2,1,2,,2,,1,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,5,2,3,4,1,2,40,0,,210,1,1999,1,5,3
1526,1,152601,1,1,4,2,3,1,2,1,2,1,2,1,2,3,2,3,4,3,2,6,2,4,3,4,3,2,2,3,2,4,3,4,4,1,2,40,5,4850,,1,1981,2,5,2
1526,3,152603,1,1,3,2,7,2,2,1,1,1,3,2,,4,3,3,3,3,4,5,2,3,3,2,2,4,2,4,3,4,3,3,3,1,2,40,0,3600,,2,1988,2,5,1
1526,9,152609,1,1,4,2,13,1,1,1,1,1,5,1,4,13,5,5,5,5,4,6,1,5,5,5,5,5,3,5,5,1,3,3,4,1,2,40,5,4800,,1,1979,2,4,3
1526,11,152611,1,1,5,1,1,1,1,2,2,2,,2,,1,1,1,1,1,2,6,2,4,4,4,2,4,3,4,3,4,4,2,3,1,2,52,1,4500,,1,1980,2,4,3
1526,17,152617,1,1,3,2,15,1,1,1,1,1,4,1,4,5,4,4,4,3,4,5,1,3,4,4,3,4,4,4,4,3,4,2,3,1,2,40,0,4200,,2,1982,1,4,2
1526,19,152619,1,1,4,2,11,1,1,1,1,1,4,1,2,4,4,4,4,4,2,5,2,3,4,4,4,4,4,4,4,3,3,3,3,1,2,40,0,4600,,2,1984,2,4,2
1526,101,1526101,1,1,1,2,12,1,2,2,2,2,,2,,3,4,4,4,4,2,4,1,4,4,4,4,4,4,4,4,3,4,2,2,1,2,40,0,3050,,1,1994,1,4,1
1526,302,1526302,1,1,3,2,12,1,2,1,1,1,5,1,4,13,4,5,5,5,3,5,1,4,4,5,4,5,3,4,4,2,3,4,4,1,2,40,7,4000,,1,1989,1,4,1
1526,401,1526401,1,1,3,2,12,1,2,1,2,1,4,1,4,6,4,4,4,4,2,5,1,4,4,4,4,4,4,4,4,2,4,3,4,1,2,40,0,3967,,1,1990,1,4,2
1526,402,1526402,1,1,3,2,16,1,1,1,1,1,4,1,2,2,4,4,4,4,1,4,2,3,4,3,3,3,3,3,3,5,2,4,1,1,2,40,0,4200,,1,1984,2,5,1
1526,403,1526403,1,1,5,2,13,1,1,1,2,1,2,1,3,8,3,4,4,4,3,4,1,4,4,4,4,4,3,4,4,3,3,3,3,1,2,40,0,5400,,1,1978,2,5,3
1526,404,1526404,1,1,3,1,7,1,2,1,2,1,4,2,,11,4,4,5,4,5,6,1,4,4,4,4,4,4,4,4,3,3,3,3,1,2,40,0,,350,1,1986,1,4,3
1526,405,1526405,1,1,1,2,12,1,2,1,2,1,5,2,,1,5,5,5,5,2,4,1,5,5,5,5,5,5,5,5,1,5,1,3,1,2,40,0,,246,1,1997,1,4,1
1526,406,1526406,1,1,5,1,16,1,1,1,2,1,2,1,2,11,4,4,4,3,1,5,2,4,4,4,3,4,2,4,4,2,4,3,3,1,2,40,2,5000,,1,1981,2,4,3
1526,407,1526407,1,1,3,2,9,1,2,1,1,1,2,1,3,11,4,4,4,4,5,5,2,4,4,3,3,3,3,3,3,3,3,3,3,1,2,40,8,3910,,2,1987,1,4,1
1526,408,1526408,1,1,4,2,7,1,1,1,2,1,4,2,,2,3,3,3,2,1,5,1,4,4,3,2,4,2,4,4,4,3,2,3,1,2,40,0,4080,,1,1982,2,4,3
1526,409,1526409,1,1,2,1,15,1,1,1,1,1,5,2,,3,4,5,5,5,7,7,1,3,3,4,4,4,3,2,3,1,4,2,1,1,2,40,2,,258,1,1984,1,3,
1526,410,1526410,1,1,4,2,3,1,1,1,1,1,4,1,4,5,4,4,3,3,2,5,2,5,4,5,5,5,3,4,4,2,4,1,1,1,2,40,1,4100,,1,1987,2,4,3
1526,411,1526411,1,1,3,2,7,1,1,1,1,1,2,1,2,8,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,2,40,0,4000,,2,1987,2,4,4
1526,412,1526412,1,1,1,2,11,1,2,1,1,1,4,2,,7,5,5,5,5,2,4,1,4,4,4,4,4,4,5,3,4,3,4,3,1,2,40,4,,240,2,1995,1,5,1
